"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"French Polynesia","PYF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43125702.2311798","50638380.8976347","83317375.5693237","129108411.642145","116788066.159821","166187495.438808","155303034.702466","154339093.405673","190395535.7654","169124034.498105","","","","","","","","","","","","","","","","","1140826359.5951","1287096393.34367","1212133336.81606","638903747.751569","","",
"Qatar","QAT","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3309340686.81319","3608241785.71429","3961263818.68132","5454670329.67033","5240109890.10989","7440934065.93407","11949450549.4505","11556593406.5934","11684615384.6154","14519780219.7802","20363186813.1868","28982692307.6923","38244780219.7802","48048351648.3516","70732417582.4176","50009065934.0659","77975824175.8242","121837912087.912","142876098901.099","144510439560.44","140228846153.846","92291208791.2088","72397252747.2527","85204395604.3956","102560989010.989","92046153846.1538","70933241758.2418","105855219780.22","",
"Romania","ROU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6397087504.87584","5078072584.10271","6981666666.66667","6067357336.8448","7488554218.99067","9593386042.47417","9772624067.46675","10031189792.702","9596560448.51926","9585766496.25355","8042666416.89507","8929729202.72015","11061722688.224","13996506282.5544","19301171421.1579","24155997977.1099","30226772438.4268","43142335691.5821","56055395466.8617","45307699244.9149","53854746845.401","67931717477.647","64042731099.7059","76385145862.0257","82838251211.1192","73554073396.0222","78593543036.1609","88964377882.7428","101077738829.668","100909643280.615","92693867212.2745","116013235853.781","128147851913.469",
"Russian Federation","RUS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110935029375.242","93864126141.833","68740740740.7407","286864406779.661","166221968543.886","109667054790.09","115848931221.619","102134384267.208","100138288677.615","84595569294.1783","84670999187.6523","114429434767.153","113116215289.681","121649122807.018","151697387187.714","203415480735.856","268957050298.264","333908790146.235","392043337736.038","520004224863.321","341584045338.703","445512964893.386","573991016818.211","594192613793.802","592496620084.142","558282983865.676","391365600041.717","330106508099.209","410722480121.339","510345502552.068","481410678148.564","381065597822.802","549136981819.12","631550512381.493",
"Rwanda","RWA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","14800000.0148","14000000.014","11600000.0116","7600000.0076","15600000.0156","18000000.018","14045713.1569029","16773000.016773","15049999.01505","14489999.01449","25299999.0253","22766631.3638916","20411486.9121237","33721790.5122873","37535558.2204488","52450643.3784826","92977837.5674812","106530362.944676","133872841.16074","233473688.29249","181144512.893076","138251006.517407","162572589.657566","171373975.450385","200513031.146656","184987524.576274","244728575.508199","160729866.938408","158571071.681488","147651286.010921","143182959.372421","139864227.507209","112984503.227722","102031305.452555","47498580","66627306.0690234","83373731.5038133","144372276.285115","111106101.92074","116759822.834464","111245627.095943","142952955.102056","121512880.911273","166283216.069448","247001910.606764","313565616.061811","361305540.165703","556349242.625079","583912931.212214","588300167.916744","657968898.009644","871553086.276471","918133582.794057","1055111418.02396","1142634545.25878","1130492738.1769","1340967874.7312","1899457346.91838","2034370458.8242","2258781175.60503","1966296155.84172","2160640706.00291","2993214750.15969",
"South Asia","SAS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2795315501.37757","2887805609.85515","3019665503.94313","3372933333.01042","3441920122.45114","3514245867.98797","3523386881.11422","3708012992.64621","3859528507.68697","3958906328.92153","4598921467.62302","4603054896.70787","4700840240.08543","5965720916.22134","7673106404.74185","8781661621.82912","10129666203.3587","11562126162.2167","12372518320.5438","15003785082.967","17163771750.2217","18018809201.7698","17910651376.1363","19092138736.2235","19811783654.7902","18840521859.5169","20142030046.4598","23861102920.3411","27330893840.6093","30799680947.0721","33778378866.5398","36343090407.8178","40604114770.6884","43679041379.2076","49357317251.1557","60016527897.5369","62900126110.7279","67461839257.5886","70501889394.1701","76145497493.9765","86398006089.579","87376618530.7649","99623524566.2261","121025789429.709","160233734988.983","200211344471.377","244776877266.356","302388830108.247","343286912576.823","327684554723.728","438117726348.731","527100075230.252","527550281149.307","558077633730.863","557176200149.082","503492734536.614","528112713143.829","590336598369.53","638343410426.028","633295184590.876","585555680437.368","776778769003.138","884440415690.774",
"Saudi Arabia","SAU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","1998980665.1119","2161704509.42979","2731714664.542","3878660496.80609","5951707321.21408","14903230275.1496","28581089022.1355","34300509801.5488","38230222673.7196","42599781860.0791","39584809229.6952","61361506230.5005","104409970748.478","115769411778.782","77741458354.3739","49690593342.9812","41296821793.4166","31243235781.3363","23221442073.9941","26447263017.3565","27645126835.781","32174632843.7917","47445927903.8718","50652603471.2951","53610680907.8772","45678237650.2003","45960747663.5514","53521228304.4059","63501201602.1362","64989052069.4259","43493066666.6667","56061600000","82259466666.6667","72980533333.3333","77641333333.3333","98956800000","131920533333.333","187388647220.517","225506542056.075","249318478985.991","322853600000","202056266666.667","261830933333.333","376224266666.667","399419733333.333","387643939066.667","354541430160","218010394722.267","200860075477.285","239993341453.867","314916582179.44","285859922577.6","182847985098.437","286501609064.773","442349185230.096",
"Sudan","SDN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","163986215.290024","162837450.209183","194141298.662094","225732338.385216","215680643.927859","205916140.740713","212521539.955547","242963814.597828","253589891.595606","290063182.912301","343193567.901188","357840322.681908","397759909.241126","456921310.904427","503159105.408269","583285469.796914","674899484.993968","703031778.691546","643790754.697949","838135924.283035","940000001.88","1037830101.91223","871574084.559815","869230769.230769","884615384.615385","464404683.125703","480000000","666666666.666667","544444444.444445","1144444444.44444","1353333333.33333","1473623928.77724","368873911.630373","375673395.345771","600085114.782665","687292204.200999","555552150.304805","624200971.92276","754001767.081405","830998431.006349","1959274975.93559","1502565552.19038","2069370446.91376","2616564895.6262","3810483472.5965","5087004949.93621","6832540524.36068","10045701106.0959","13138705234.8274","8487331040.17613","12958364300.1496","9783660101.71223","4333020023.09011","6277129089.09776","5845072222.93237","5458489812.7361","5151798976.03069","7928586818.60621","2473599508.59951","2733532469.42149","1385607465.42553","770119708.003068","811697318.002156",
"Senegal","SEN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","115539819.541393","153701751.600953","151058846.35212","135516436.648699","142348125.601233","145436128.374471","158693960.362501","145983547.076839","177216109.640707","183032589.652277","208798742.524383","205321732.788014","293958429.533602","314124735.700072","531016257.949438","609915543.590168","616306340.15517","752595834.332014","586873673.844308","769692157.691535","726560623.666079","874415801.336039","787460425.645137","847007035.098609","797845320.91138","715458892.270925","892982437.798201","929471804.654628","964374937.706736","1043007673.41828","1260610905.79768","1125698821.20544","1164623533.58078","998657339.890429","1068412067.73197","1306823704.4365","1186269196.83819","1107580223.01808","1209065012.68366","1252919320.80086","1068191179.67538","1151929254.3706","1374437540.01277","1597488033.72769","1924839547.20482","2180519354.5389","2252093122.224","2876425979.10283","3513433448.94318","3131307993.50128","3221238632.47597","3795074625.99298","3969170138.86331","4228273486.2434","4311504601.942","4030818416.02887","4105254722.80798","4604563714.96195","5305072983.08739","5847051724.46618","5077951821.437","6779543800.30567","6991219975.78511",
"Singapore","SGP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1147516348.91799","1089010263.14845","1141211673.00871","1295235232.13955","1091623600.31292","1201122427.50414","1351650648.17751","1414991407.70131","1791540626.38662","2193145215.13627","2420440215.01589","2704396968.50908","2904841511.78418","4373973333.33333","7804712297.55026","7724978456.23538","9457765782.48218","10772340942.205","12436295810.4452","17169305189.0941","24031178147.7053","28092845133.57","29812562124.2959","29675560747.6636","30900662565.0734","29160517556.6077","27644243443.4798","34308211628.5478","46864672364.6724","54623086861.459","64045069989.2324","76631490593.343","84309889705.1299","97966393133.5999","122465752976.241","159046900079.372","169132194162.226","169506473068.589","142984023478.306","152507733727.706","180960983315.577","164227663603.041","170350266625.588","197818101807.12","246116274231.194","287771641089.343","338926051019.553","385006740310.595","443371662584.013","370526055886.957","474817193392.047","568009224023.61","580505492422.743","600013186286.262","604391776173","549421999163.53","525353053001.875","588934808190.162","668379856790.701","661705667108.536","634034052268.237","781068118944.537","870805996131.526",
"Solomon Islands","SLB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","86765047.9343642","91936450.6404981","91648232.3546156","86195014.1979318","101278532.455753","79013123.8411423","86706861.9089586","88853761.5175023","109963105.53737","107271729.611285","99652665.6428982","120084722.350124","144120760.902975","177241927.388322","199917460.622894","211397868.404827","230487215.016252","238637051.518609","185437096.660038","177960890.631217","113776354.790962","71807707.5555782","74532076.6993956","91887179.4274754","116436849.54386","150932159.97819","167055254.699469","223523261.892316","269633772.519494","234871534.908261","315704578.791728","533563904.055653","591554045.539985","590649165.060663","565437928.67145","527148440.544322","551744167.81824","593663031.517345","680521815.58264","591008255.267338","429199590.916937","413800752.543929","411423271.397657",
"Sierra Leone","SLE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","108116936.142414","103739958.504017","104299958.280017","94448147.3457378","78120031.2480125","112920045.168018","134760053.904022","131184001.810099","129248707.856336","141729866.304759","156290036.901749","170571126.777156","128140521.088012","136415569.272899","190441025.695881","220819368.526617","251667559.537191","256578711.817848","204093100.038558","110166378.28217","115540150.202195","127008119.587862","58413634.9404961","211000802.67254","303068673.62919","223146376.782293","225361102.754089","243775821.198781","214817781.337605","186687224.669604","269120504.516789","161860434.322034","164289127.837515","112226184.411615","94546559.2223075","92561800.2438754","115314755.508819","85489880.173195","107153406.383992","192923463.520593","238584015.103839","290042436.853011","317931420.720122","336802821.452521","338717766.509754","331270804.719921","432978661.228543","478655072.433378","1251015322.70347","1408534695.36785","1542664525.47998","816852285.263987","915541739.419744","974210447.75792","713559228.928898","743850680.86731","613136043.137931","719316463.330892","",
"El Salvador","SLV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","231600000","229240000","250280000","255960000","243320000","281360000","292160000","367680000","432120000","540040000","622640000","827560000","1122680000","946719900","1280560000","1220920000","917000000","774247000","858652600","796567700","848385400","930400000","751724100","662448600","578784600","891100175.4","904756600","937870800","1294122000","1529942400","1923081200","2026644400","2659875600","2667080400","2752938000","3161574400","3071774700","3231026200","3433269900","3555578400","3713680000","4150320000","4349400000","4809800000","4215800000","4971100000","5878600000","6110250000","6536790000","6677020000","6911040000","6884540000","7251400000","7528970000","8052490000","6069020000","8329900000","10129310000",
"San Marino","SMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2476182057.95254","2541233362.68111","2579986696.31528","2757778847.73467","2650504851.52829","2535024398.67127","3419735538.82296","",
"Somalia","SOM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","22945943.761889","30659933.9496589","26039938.0416304","34299919.0505344","36679918.096488","41804010.1224445","38499998.0068908","37099985.1280999","42699969.4432902","48985714.2857143","37142857.1428571","43907882.7892618","65614884.5565967","70524571.5307689","81652120.1082847","88594086.7495781","81000763.7936459","101014492.753623","145994475.138122","143504008.39895","200271074.389354","173525712.111604","201101592.528537","173400620.331603","115004196.817526","55477537.0786517","64782760.6451115","67562031.2165816","50072045.8179424","83929436.051234","89748800.1761538","","","","","","","","","","","","","","","","","","","","","","","943000002.422949","1050999998.26998","1038000000","1067000000","994000000","1119000001.18977","1131000000","1178000000","1532000002.30039","1363709960",
"Serbia","SRB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","869519774.011299","2447299813.78026","3472726350.15138","3643557841.84711","2082768083.00819","603908121.31229","2681202911.3338","3440308206.89366","5203770400.13615","6571202472.0202","7741608183.01461","9563353180.69038","11781287690.2153","14845675522.8943","11899419359.9938","13489125666.258","16256083858.1056","15524118113.1093","19285832719.7744","19802611777.5545","17915464299.8196","19742896722.0341","22297854886.1648","25540396151.4379","26277890793.9995","25727982862.121","34369176877.0237","40304298784.5334",
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5993549216.7032","6386822445.52562","6726439878.39435","7274879102.0642","7990437043.23042","8382435686.06035","8938925455.80917","9246462259.2613","10166287442.4559","10955726559.4597","12015813807.6214","12571404922.4985","15087973612.9053","20840697473.8455","32766638697.8046","32124365379.3301","35101512895.4681","43097377675.4697","45716670713.0643","61192673608.1503","86589766785.6221","71757438185.4387","60676083387.298","55645416925.7283","54327065779.6834","53474830840.1049","54638429307.9883","68399395776.6692","68763011059.8414","76342681007.114","82999279739.3279","81836665992.9457","82288444856.1309","76605705743.3933","78371703977.0893","98180354012.3935","104700024598.459","110115872693.343","98465815838.1057","101420743247.165","123778194342.046","114740812137.063","123617862812.432","150937564159.258","180571869119.39","226119185009.126","296836010271.206","334599203527.209","422029674135.153","318406506424.051","427280341770.529","530225046072.991","534767629981.86","478553606690.877","488735505959.531","349212091109.434","310335446954.994","368965940069.487","425135619056.947","413912430793.778","326513509540.872","440216813408.431","479414708341.628",
"South Sudan","SSD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9630874288.71993","7377203307.64568","8970707666.27619","9850171395.11542","5110494406.77966","1794877728.81356","5360319322.0339","4397355862.60474","","","","","","","",
"Sub-Saharan Africa","SSF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5991864957.99705","6385027672.35874","6724549668.68438","7272834774.4011","7988191635.26438","8380080121.80743","8936413511.3038","9243863893.25175","10163430594.6158","10952647869.8265","12012437220.847","12567872208.0044","15083733712.6398","20834840989.6667","32757430882.1177","32115338050.0944","35091648952.3259","43085826301.5718","45708738545.2832","61184078899.3561","86566410080.1534","71737454151.354","60660282790.6563","55639098024.7341","54328575168.4312","53479806332.4582","54630257356.3203","68388040125.777","68763836231.6952","76342244636.2372","83023449295.5607","81851743448.8329","82302166012.7231","76626708263.9434","78390968323.3111","98192150440.2836","104813500811.7","110194384332.823","98561691003.2487","101542774362.41","124277046418.584","115306532383.384","124206280296.575","151615359287.347","181236403943.435","226885437726.23","297746406432.515","335544741359.78","422994338208.17","319308855855.339","428179208325.328","531263478560.234","535891999638.48","479811473012.854","490113021191.521","350507628085.208","311680003155.643","370546093272.594","426694914958.967","415457487830.055","327433223956.891","441654852219.808","481253231786.503",
"Small states","SST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47201449479.1511","57438464480.9594","61313417754.7836","63913507342.4462","60402928414.3304","67847687967.65","79340700022.0462","76162109686.2054","79180993647.2647","93612146209.0549","114492054282.442","138584516449.568","162574016357.935","195212990902.428","246450729729.331","187481788084.809","238577127412.839","326130622930.61","351426248138.403","359609716359.707","354746005739.748","268964819383.206","245752632471.356","278573533643.473","320006759622.594","306935440134.56","249567607493.344","344881557327.549","",
"Sao Tome and Principe","STP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1385355541.78664","1589435336.97632","2010564663.02368","1710018214.93625","2295462133.85946","","","","","","","","","","","","",
"Slovak Republic","SVK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3035595479.93906","5934465323.27853","9799241816.53513","8665771843.52307","11155008897.8527","13934637908.4967","13765020278.834","14852919451.6823","13589532386.1729","14119212410.1537","15558640381.8934","17580281545.0528","20109328250.8287","29247254820.598","39658444438.3684","45411896334.3938","57491282340.2364","72177797873.6053","80853219952.2234","60823815515.7144","69795609876.8018","84273075887.7148","85948067099.9074","92447056101.7892","92713540271.7598","81433630598.25","84075231062.3395","90938562003.9586","101718182867.378","97158215404.6334","90781537717.4104","109583951843.343","114388506646.851",
"Slovenia","SVN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14747182203.3898","9892826086.95652","7386170400.9434","6955369312.16931","8058963720.93023","9701955115.24464","9921480169.97167","9875306122.44898","10518606462.7813","10017114040.8701","10172240637.1072","10802787759.1313","12290189526.1845","15114769177.369","18946986796.2133","21655505534.1375","25611438966.2527","32637319159.2821","36989152940.7719","28957253603.132","30985760883.9008","36236196221.7027","33951293540.4586","35932394253.2635","38073728494.2789","33256871127.948","34738156236.3804","40389935067.0557","45938876526.1521","45475234205.105","41751987336.4227","51640294109.3092","56142220350.7045",
"Sweden","SWE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","3310997443.78877","3497752359.83135","3718924359.24313","4032439429.90363","4573144774.89128","4928599782.23036","5255844046.16597","5621078764.74028","6093514176.80134","7011678874.57474","8362506638.06447","9215361135.09193","10790804040.8317","14835409291.7821","19375028301.9479","21260120222.7563","22510383298.2938","23577138219.1222","26862097284.3409","34178742898.4381","38589549313.7229","36094224060.9258","34439768254.6034","34711138862.8322","36779614959.435","37268649832.7708","45859833978.6858","55059089784.7547","61701945765.976","64474392363.95","73113283458.2744","71559699268.013","73802501616.919","64759394748.1572","76951698879.0781","99235156582.0343","105112681550.368","104930989547.661","108380916756.921","109933903612.275","113698017761.842","104037745009.808","110067210130.85","134823768377.911","164409665681.786","176559133406.024","200914873774.819","233887674828.408","254126050548.726","189692226636.745","221523364067.805","259899243504.959","248769750722.6","249565101475.469","251793490103.538","221067597699.186","220140602021.142","236613045812.244","253749019031.884","255243590341.126","239868498785.734","294718980645.571","308124043438.892",
"Eswatini","SWZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","16939993.2307787","18059992.7832269","21979991.2167955","32059987.1888291","34999986.0140056","46339981.4825434","56279977.510521","55019978.0140168","60339975.8881456","68459972.6433949","78399968.6713725","92559331.986282","98344631.2700175","156205171.614747","215459830.473665","210275009.13454","206309999.8206","198834999.8271","214359999.8136","259206462.342599","404322495.198215","429135182.774987","356874516.09509","345031864.362497","274456839.522472","204067439.226912","308879745.682833","478086475.33603","531962783.721342","586194871.462465","657906425.082575","685116692.590306","736799039.976717","777473963.350683","903787739.752423","1019660691.71249","951304683.906614","1053217311.92064","1059269173.48225","1006126021.82317","1238723061.5935","1141012626.17463","1160641061.48078","1840984108.41778","1981737785.6214","1804657284.29915","1837866460.64127","2118892222.04953","1744253062.6013","1775453022.97876","2062825096.70309","1678863967.46959","1793023416.96137","1863616551.90383","1939675028.52948","1751537858.04508","1681301245.31941","1915868748.78089","1886791240.24743","2051994914.28601","1788682388.4643","2137033443.29084","",
"Sint Maarten (Dutch part)","SXM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1029217877.09497","1116927374.30168","1241284916.20112","1251843575.41899","1220502793.29609","1168882681.56425","932737430.167598","800000000","","","","",
"Seychelles","SYC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","8673003.35063231","11089068.3241613","15164545.9187384","21890203.9465137","22163208.9068537","17859601.6861419","15986241.9279012","21248692.8008524","26935626.4680671","29326493.6307994","19278076.8311488","23213174.8494422","33344242.9554137","35914018.0461293","59192935.1683562","51160205.256831","50252835.861692","53589233.5602074","52986352.30824","55776979.7769798","146186060.081692","118656895.919995","128162615.685753","152013308.376228","486226836.119465","546294090.951124","569063764.818949","657204482.121199","650842527.272727","754034109.090909","898472704.544184","935575182.520577","961331894.243516","896738883.068891","896873132.43234","1037324788.11721","1122604550.34842","1254170040.31795","1373141682.63989","1290405917.1131","1338750943.19318","1573369923.57155","1553164696.81921","1538914164.57342","920012712.217704","1434910245.71948","1770383778.36966",
"Syrian Arab Republic","SYR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","183179972.118207","166354553.119093","232483197.894982","233218638.804507","223808507.911992","226606099.535761","233294555.034894","227408717.337018","271285183.31709","307403010.551676","311518324.688879","363874345.644993","438219895.402675","568887726.410776","1022256948.59397","1191621621.94368","1253157986.13596","1250445860.1912","1224968153.17834","1900127389.01914","2380891720.35182","2621656051.62335","2438726115.27101","2474904459.22927","2384713376.04933","2534777070.06369","2867770700.63694","5096305732.48408","2780579064.58797","5595634743.87528","6774342984.4098","6773986636.97105","8692828507.7951","10271180400.8909","14906636971.0468","15788775055.6793","19587706013.363","21533986636.971","21498084632.5167","23581648106.9042","29106013363.029","32006948775.0557","36000178173.7194","30820846325.167","45652115812.9176","55080445434.2984","59999554565.7016","69481514476.6147","81919109131.4031","65256302895.3229","81226993318.4855","13081933156.1147","3331967948.29264","1661482225.61393","1508537235.51175","2353516162.38654","2731419918.38278","3165851599.58357","3206614691.86298","2940391636.89012","1648984774.5022","","",
"Turks and Caicos Islands","TCA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","41987616.1525505","46459419.3049821","50177660.4283832","48137413.9582634","53846256.4861533","56286114.0825854","60213093.6164968","64603586.2411386","67829222.5162196","62287914.7748083","76302006.290007","79858965.5921127","85268097.4556444","101796566.298965","120007833.181964","124525763.299873","139294049.598409","143615634.214995","182936219.148932","178553422.862563","175041293.642489","132421607.297505","54751112.1660872","136673323.981658","165602339.466556","123003840.704922","143026030.430365","179740702.656464","222673412.864086","197582396.449188","234367649.887538","224348643.807554","208710952.675323","194955479.984235","190020006.720953","317076027.464609","281984780.960096","286444702.976074","322640880.501794","281123360.420699","234520132.674663","250908654.807446","253418838.340282","675636728.698768","2256048164.83669","3190156504.38862","3534906077.14838","3849613515.4569","4437595914.88347","3264608899.4646","3930727391.14274","4732259789.40056","4757483806.30015","4347930621.10625","4762356080.04809","3285310501.51368","2655214463.05004","3387429839.39496","4067531561.03518","4157368005.04574","2862741180.26903","4564757756.36558","6503085976.81849",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","5303965049.06222","4462269829.35411","4436675540.39748","4946297266.70867","5441307686.49998","6096342748.04746","6467937369.25567","6209677452.7319","6651658718.59079","7110236712.57357","7467419055.79794","8340819547.27762","10551173154.3756","17336767617.2755","26565242918.29","25661985582.9262","29043167453.8297","34326560970.1359","36796806300.0824","50814842741.8765","65450424492.2815","70188884876.1728","68386495247.077","72561434608.7221","81801481049.0397","82650561575.3085","80408570760.9534","94569674308.0837","112765598903.261","123821491409.3","151469365606.668","176717260707.746","203346726369.447","218865595351.767","303597542587.507","374683131993.791","422152751384.745","465126646289.497","435307829692.773","470254888495.415","575889641259.375","571262593918.631","648591435206.25","799869133984.208","1026684846576.01","1257341332702.29","1554627061461.48","1906126252791.31","2242440606946.17","1898845783918.18","2460651028792.74","2964596406711.11","3153970683294.12","3358273503559.08","3494122383008.11","3329736962538.79","3181458083579.38","3539843229180.98","3879007324881.45","3858515772639.48","3831891906599.25","4878599245625.14","5229808618748.95",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219595804926.48","171843864017.74","456380989069.174","299126773981.438","235546469445.602","255422952897.513","248663746576.16","259336894839.936","258210384187.082","241062631916.65","289594464304.406","297703264114.577","326733011712.874","408473828758.297","541300903987.989","669332544643.481","817465009858.795","1007328431637.67","1305109224805.94","948338658133.428","1152280771866","1455647920380.07","1495985253295.39","1534436983891.14","1507491667760.49","1186547829840.6","1114373782905.56","1312286693665.76","1531492363921.57","1520270543531.07","1313065571394.7","1771720341529.64","2001546119414.5",
"Togo","TGO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","37708626.0992565","49603527.1109518","46343072.7209235","36412071.5807515","58256757.7293598","59902246.5472111","84046485.2728547","87870803.2338491","101651408.034404","122866745.389033","126062927.775729","134158102.354634","131854590.445347","134617116.402794","369940142.722881","267965252.248302","292993687.729113","322394957.462371","527351686.664031","445904804.980751","580273832.739555","444924577.796559","412043277.594079","348233596.424279","367999874.106539","369048898.443095","466639448.653151","516742464.075101","601984489.31713","536694495.33081","545098057.354594","535853561.468232","455990716.968727","300774194.988553","300177572.351355","424723362.829789","487731026.841345","434321227.406314","471224973.268169","455259334.153066","420973869.161139","429265415.351729","516664503.876046","694055503.326719","752312512.480882","811251239.051928","831771986.849209","910767426.473168","1140286889.58461","1201392517.85762","1297652477.04245","1689772567.05027","1750942908.09613","2008533621.18937","1817014038.50867","1498688207.66476","1622914085.78321","1616151023.24408","1732307991.61951","1693979426.35098","1751409109.15048","1936791844.44735","2027643919.84998",
"Thailand","THA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","445713385.849902","525964896.825764","519061302.681992","535813730.196832","674951922.434421","739759614.680421","929903845.268649","1024038460.56366","1030048075.94255","1075384614.36093","1064423075.90983","1179182691.28346","1487497890.89694","2016289601.59285","2958365442.23671","2732924261.05947","3436992463.40842","3947627142.02677","4773874419.6875","6178088702.91713","7800900755.95736","8309867791.59369","8385609865.93809","8053089804.4734","9154262855.10689","9030266953.9984","11033548591.1192","14601717227.6375","20357574581.6105","25231064927.7959","29129276140.8518","35329436383.1126","41206839342.9455","47453533006.6307","56094978083.8488","70305504597.0908","71417458440.7428","72442633951.3425","65860573974.8926","71490257697.2469","81953034439.3226","76088350937.052","81447793591.3378","93686920894.7734","114062494989.67","129498934315.256","152293267389.448","181094567930.468","208095291266.919","181530420681.031","226787505595.978","262743279052.683","274121380568.374","282342915167.301","278596010858.02","271423496359.611","277248462188.997","304266013230.081","328569787298.75","323768894485.814","257709983263.592","296454961338.562","325859926389.325",
"Tajikistan","TJK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","470211080.166022","579301313.910901","807699845.457302","799500169.204738","805572021.339657","645098985.997103","718214562.22439","746538229.981939","736449766.917372","766967343.591723","994327152.361145","1219656568.32024","1254264842.72222","1645945392.85363","1705745367.92722","1755605593.56987","1218526527.53332","842892919.943061","1072842367.07868","1318781056.24203","936771918.531839","835634286.794439","810823528.139172","923021947.694359","1125074929.16453","1116255944.10943","1243456879.93816","1409153478.06816","2161333822.62564","",
"Turkmenistan","TKM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250614832.8362","2148362351.53034","2692664771.71994","2175805362.67843","2084399936.41563","1774094536.52548","956099519.842156","774538217.273802","874285154.104086","1604432627.78235","1466653408.65172","1580055358.07795","1949045098.71003","2030569708.19824","2486842105.26316","3608775981.52425","4657598499.06191","11056875730.4246","9517543859.64912","10366666666.6667","17480701754.386","20688070175.4386","19535789473.6842","20360701754.386","12771714285.7143","8011714285.71429","8521428571.42857","12188857142.8571","11187714285.7143","8164285714.28571","","",
