1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,NaN_count,NaN_count2
-0.2304310023349371,-0.22395805012205622,-0.22466604694721573,-0.22947137440353552,-0.23658186989799454,-0.23526984254674851,-0.23105759351427807,-0.22380361547945254,-0.21936527418603197,-0.21884259882631543,-0.22057187473002418,-0.23064483290220394,-0.23920621259138344,-0.24470522604239706,-0.25126126335174526,-0.26393477547055044,-0.2723196936988188,-0.26051704434800615,-0.2643659124515934,-0.268293715508521,-0.2616212433922451,-0.2617168351819913,-0.2575107330682397,-0.2410526595508132,-0.2385975089851827,-0.24049530058738713,-0.2377204788846368,-0.234593561624567,-0.2287125459079656,-0.2290440538925789,-0.22975307599232284,-0.3492664146763955,
-0.2267081603737935,-0.2207086283345522,-0.2228723148708971,-0.22702514440562638,-0.2338368280801496,-0.23267744340937024,-0.22823388289834226,-0.22091134877690838,-0.21694576196437135,-0.21628917615217683,-0.2176188087827633,-0.22687135209627518,-0.2350924869296117,-0.24056789314298963,-0.24706790512034618,-0.2593129903210059,-0.26697657045176676,-0.25516628274847947,-0.2595917394215718,-0.2633791759838434,-0.25676410934908445,-0.25634259627585987,-0.2520307616924902,-0.2365950983905934,-0.2340932844892901,-0.23585856535571997,-0.23279760167730798,-0.22980408412358072,-0.22331424889546164,-0.22372693946295338,-0.2248220644176893,-0.3492664146763955,
-0.22333015904201087,-0.21735699842709813,-0.21825299247229507,-0.22284607439079912,-0.2291084935489117,-0.22716744612934858,-0.2223188551048297,-0.2160075351659429,-0.21205545110238644,-0.21170974571501808,-0.21389902388773488,-0.22431470238480147,-0.23286454044862714,-0.2381368355262308,-0.24361817010731548,-0.2557106536103785,-0.26233167366030485,-0.25002231708003925,-0.2533254843797329,-0.2559311916111948,-0.24828763550891636,-0.24693204159326046,-0.2422262819638062,-0.22598319878572115,-0.22355311647698736,-0.2246864874298368,-0.22194600063847655,-0.21908485351782436,-0.2148864088560051,-0.21568361071046405,-0.2160230914025373,-0.3492664146763955,
-0.22556300211712366,-0.21953788077876035,-0.2205866933798354,-0.2258009041858816,-0.23345595352792362,-0.23100663297242519,-0.22602036138201026,-0.21868282842406117,-0.21490235014624398,-0.21412850926291369,-0.21510301223540107,-0.22395598877732428,-0.2316879651707554,-0.237033870678121,-0.24289530989504424,-0.2542064674333488,-0.2610585541971205,-0.24993122048017158,-0.25492951842441725,-0.25898151904021915,-0.253580834587861,-0.25345409658918344,-0.24945836974803526,-0.23415968394255962,-0.2315966437357613,-0.23335158402644762,-0.2302306316245499,-0.2273679498890499,-0.22150660964278265,-0.22164617744738807,-0.22207033971196657,1.6376714110382102,
-0.22578283801834131,-0.2197024756732254,-0.22036848679735538,-0.22498624433377204,-0.23192101764477865,-0.23050906700323867,-0.22656595579432137,-0.21906012707372785,-0.21477363129155883,-0.21445903620914655,-0.21641681709902358,-0.22489516622235545,-0.2328353833353271,-0.23792628423364007,-0.2448493394688541,-0.2576024871980049,-0.2663506200490344,-0.25490695666126495,-0.2576989547784546,-0.2609304932311577,-0.25531458713977345,-0.2554438152841213,-0.25095835832550495,-0.2355548874738061,-0.23255496932411335,-0.23434074827095178,-0.23165365725842188,-0.22888258465282732,-0.22360969784185736,-0.22335316453527074,-0.22422098764204942,-0.3492664146763955,
0.3181127341335074,0.34473456617112236,0.4484359213093944,0.6369947681079372,0.7359578519788663,0.7793901237254992,0.7648459930153971,0.41607244882653577,0.43864752219675174,0.3512337516888551,0.2871448201546033,0.28826374960869156,0.33355955132300674,0.47616652271438137,0.5992891294163278,0.7322533910118643,0.8510265478046986,0.8482835067552023,1.085766427528098,1.1788705893206424,1.031942043180822,1.0037954965882012,0.9485336542380463,0.6320232665898208,0.6068228135407445,0.6775136967975842,0.5515471677255414,0.513672407710937,0.3566305890041286,0.3465508033343909,0.4252549127375951,-0.3492664146763955,
-0.21679542911561897,-0.21761849192878863,-0.21363983410144669,-0.21207883664931224,-0.22349259549657058,-0.22326275983998184,-0.2147739649337366,-0.21027965000003965,-0.20716715147250597,-0.20556031228325317,-0.205427178847689,-0.2121519817821857,-0.21796611311446829,-0.22170168751419847,-0.2260388249450591,-0.233425567847607,-0.23734405186309582,-0.22704203612072002,-0.2344239436174859,-0.23734724072005398,-0.23409345590436564,-0.23415797583325387,-0.23050700685575715,-0.21746483291673596,-0.2142431294436361,-0.21509324212293926,-0.21129103437002666,-0.20799526331574955,-0.20160351664096574,-0.2005028941200089,-0.20037600261001623,-0.3492664146763955,
-0.22987207314818112,-0.22370983040217746,-0.2244786605035041,-0.22926770944050812,-0.2365624258517848,-0.2351503347850963,-0.2310818165220128,-0.22392011846192753,-0.21961265573488006,-0.21913436026650865,-0.22097919417102568,-0.2311228071376216,-0.23961355461542794,-0.24498461141141162,-0.25149811542129796,-0.26417750128934026,-0.2723972744161066,-0.2604545401116006,-0.2641866668470577,-0.2680632512494447,-0.2613953301809353,-0.26149854515777193,-0.2572315739882912,-0.2406185098964678,-0.23826675944583997,-0.2401007037748564,-0.2374228472196149,-0.2343555875858959,-0.22831305445625316,-0.22874370528371138,-0.2294312288702559,-0.3492664146763955,
-0.2279222867563355,-0.2217333642904154,-0.22220906548460195,-0.22652104549161384,-0.23354402361957946,-0.23231087633276398,-0.22850148945998325,-0.22109091300677808,-0.21679994763679827,-0.21595660891615237,-0.2175209722503659,-0.22750771935317626,-0.23582398744858007,-0.2407986897521756,-0.24688872806773002,-0.2589845965661726,-0.26660922243999374,-0.2547254284002147,-0.25855847721658637,-0.262201370659814,-0.2552363055851568,-0.2549544561922682,-0.2503528583492787,-0.23334480349514175,-0.2302180495019766,-0.23162355283838995,-0.22853470825903738,-0.22472663803798404,-0.2193046413527772,-0.2206143628434672,-0.22102706408323267,-0.3492664146763955,
-0.20992735324751138,-0.204233210349871,-0.2125229122724813,-0.21905633076938333,-0.22471413910551158,-0.22322254088173352,-0.21903375386537502,-0.21249748200587085,-0.2101850052452423,-0.20885844073131157,-0.20945444998739499,-0.21699880823957862,-0.22427348277098924,-0.23007029158201528,-0.23639571998640946,-0.24806122082116475,-0.25509080671344353,-0.2430810221455967,-0.24858801693425792,-0.2523351735687326,-0.24676823781796767,-0.24547370025774848,-0.2406737053202194,-0.2264824223256172,-0.223734039301927,-0.22544183302131765,-0.22218880541783653,-0.21969278719644642,-0.21331147535949266,-0.21404445555520105,-0.21585432622730094,-0.3492664146763955,
0.6225940783357132,0.5436753710739661,0.48930219251069107,0.45142448060785656,0.4837022341280053,0.5164132942098554,0.4991968810947031,0.5002699024454996,0.5283253448862907,0.533825406005026,0.537078225483443,0.6025965641898687,0.6398661748478363,0.7044300378879499,0.7621080092288481,0.7834985225541266,0.7562116388670933,0.65365927830069,0.7239967979970223,0.7242022782054457,0.6979629845512018,0.6834712834190972,0.6289240304232118,0.5137548789835887,0.48025881673806137,0.49301830923406464,0.4725494578989415,0.4618536607793895,0.4247371306715191,0.46990282315412696,0.4987976620093857,-0.3492664146763955,
-0.16447448462581368,-0.15877847191388778,-0.1547104959707887,-0.14699269048139246,-0.14768369062708603,-0.13775380726474717,-0.13753140717387558,-0.14404610121095746,-0.14179808561347523,-0.1470713248285732,-0.15162507268481432,-0.16056989675062322,-0.15543182314530937,-0.1468369361829173,-0.13417405796854362,-0.1419514874388039,-0.154334673614311,-0.14740232979844964,-0.13261366376071418,-0.1301231901841813,-0.1222580102330367,-0.12070557887950456,-0.13107526075973625,-0.12435430083999362,-0.12220005571517437,-0.11843261096312022,-0.11688985529798632,-0.12423080144171564,-0.1285632952558064,-0.11919303620811805,-0.12822837878684631,-0.3492664146763955,
0.4757092122593742,0.5946121813981812,0.46683184573745407,0.5921389665271416,0.7466200519063457,0.864572728182376,0.949240755704733,0.9384162428398916,0.9918147889742412,1.1404861927726773,1.2415811253019202,1.3119764819292112,1.4313728905498222,1.6085972144095682,1.8654641502345035,2.2732346604717093,2.7616506359328965,3.122232843019913,3.4258245240983456,3.8813881173546196,4.223901853930189,4.669228323221305,4.913863549684043,5.154882671577595,5.049926961867499,5.221081325296633,5.467366134931805,5.500054027813734,5.6725164066860545,5.979610990540299,5.9402655910360656,-0.3492664146763955,
-0.13288995664825287,-0.12178975151740636,-0.10521581871990154,-0.10598401878231331,-0.1047295050149332,-0.0897668445090217,-0.09631884320460693,-0.1146146688675517,-0.12066003619564207,-0.1204567646425554,-0.12461220642349426,-0.14420510246041762,-0.14059342516206233,-0.12797963849342803,-0.12805819917259328,-0.11791806188127885,-0.11266587143411749,-0.10705717507603373,-0.09016120819365683,-0.08373062403199696,-0.06786756578173873,-0.06696523948977975,-0.07119023186099638,-0.09959854364808561,-0.10645694302628773,-0.10260731915764254,-0.1009381171959266,-0.10635235185744951,-0.12225919307296834,-0.11854793354995673,-0.11349637227782909,-0.3492664146763955,
-0.21911879285593902,-0.2122306638914198,-0.21268687541072895,-0.21736512392170282,-0.22419258116012103,-0.2217677637062367,-0.21632308395220137,-0.20960521530332668,-0.20538721106006239,-0.20372813205043136,-0.20524648076234273,-0.21575682060641735,-0.22443470445629526,-0.22965323806015292,-0.23500767457880348,-0.24595236179556162,-0.2530418800773811,-0.24119060146367127,-0.2423933377822848,-0.2456118220106797,-0.23780683864282529,-0.23664986406747554,-0.23299633914438236,-0.2147161896912382,-0.21193542111927607,-0.21456102633177201,-0.21294243665545282,-0.20979826662050494,-0.20476609111555613,-0.2073245487870697,-0.2074436835850666,-0.3492664146763955,
-0.230610606829396,-0.2151907172354288,-0.20507430113494365,-0.20715487047136819,-0.212279099670674,-0.21087646981258806,-0.20446880535744155,-0.1996351252067517,-0.1982232023039899,-0.19650244575361797,-0.19510542467976127,-0.1990137465119631,-0.2045203960723756,-0.20940468221423736,-0.21438616452320125,-0.22289697850786605,-0.22815372073823337,-0.2204937199492103,-0.22949438361288393,-0.23462820566345183,-0.23253412936676685,-0.2323368426265042,-0.22945082223813512,-0.21748280107916412,-0.21498425341142263,-0.21660838699453003,-0.21338146397297128,-0.21102813245061208,-0.2066734046767638,-0.20582770083065316,-0.20654564828896035,-0.3492664146763955,
-0.22075965951731535,-0.21553318080617062,-0.2157503972043041,-0.2192116112384318,-0.22609924145609916,-0.22530013735353313,-0.22028758288478767,-0.2136208272772581,-0.2104434485706649,-0.20942258085867818,-0.2103998703565823,-0.21829576756843116,-0.225538386950917,-0.23073514777900359,-0.23677253009706145,-0.2479534220016434,-0.25492967753138424,-0.24433310168976335,-0.2496335143340922,-0.25399108143022076,-0.24945345275518715,-0.2504795106957726,-0.24714351188437783,-0.23245659351997647,-0.22974830977159952,-0.2312975428307461,-0.2281179414815621,-0.2251821883405831,-0.21961557754233071,-0.21997590351891294,-0.221053316443825,-0.3492664146763955,
-0.011712959490779995,-0.0348809924834861,-0.0330979268074863,-0.022218082276173914,-0.0229467028893636,-0.036851335698236204,-0.02795690147092627,-0.034631630477017894,-0.05540762179866976,-0.05191832981954163,-0.04346578778750419,-0.028648076051698057,-0.02482853705292134,-0.0317204463969396,-0.03493765482731291,-0.03710892561041918,-0.039159799511561316,-0.048027908239152775,-0.0684461843759166,-0.07872412040393796,-0.09074364263488109,-0.08669845271204513,-0.08507298983864624,-0.0951400112358427,-0.09213577066466097,-0.09359706169228305,-0.0915734377855356,-0.09697577477743934,-0.08847635333133688,-0.09064907924245036,-0.09756153033803627,-0.3492664146763955,
-0.21475224838665474,-0.20759147714823092,-0.20756333554187653,-0.21167263194404767,-0.21669061062543563,-0.21326547593253906,-0.20711372710676376,-0.20118493552407948,-0.196045037934864,-0.19391127771833547,-0.1945992703743991,-0.2118053805822337,-0.22109793010775372,-0.2167780265182312,-0.2232565821280406,-0.2336861411530725,-0.2415015826100574,-0.22950563394925813,-0.23244306557145697,-0.2371212084659599,-0.23070580849384104,-0.23059872111910548,-0.22550278546132832,-0.2075230972078331,-0.2039587976134746,-0.2058473845291049,-0.20337535122355802,-0.19995134085229774,-0.19819751447263806,-0.19688822133948228,-0.1924024447246567,-0.3492664146763955,
-0.2098569482856835,-0.20167667997293767,-0.19954763385100108,-0.20454885912124976,-0.2100647659376124,-0.2052308771876149,-0.20042125611262185,-0.20374693230382757,-0.20206566123955322,-0.1950681220301506,-0.19330143882218842,-0.20163561687934176,-0.209018309579983,-0.21227627792010909,-0.21648630413991699,-0.22873096495242554,-0.23251216565047877,-0.2200628396812231,-0.22287881375811036,-0.22538248926988352,-0.21642704277993943,-0.21401072895002798,-0.2085654963536082,-0.19390808634739934,-0.1925752653911669,-0.19506322288280886,-0.19433427410823928,-0.19232177318559093,-0.19010920245625723,-0.19279452924097137,-0.19108709917705685,-0.3492664146763955,
-0.16796455916213862,-0.15921517933549265,-0.15836823003981787,-0.1592227152501479,-0.1562127643086151,-0.14459447750624224,-0.12923445028644662,-0.12326474810764405,-0.11514724899732802,-0.11569574841394775,-0.13169237670678505,-0.15250582850980512,-0.16934491156235842,-0.16966393555040518,-0.16565538921318276,-0.1673020575129971,-0.16021356796878652,-0.12976682599049058,-0.12471033964809906,-0.13206163836328702,-0.1079062167601303,-0.10739501158109986,-0.10048571650622512,-0.07209899949079557,-0.0740778823535651,-0.13158479885346333,-0.13019341359935263,-0.1084165266701919,-0.07763448890325218,-0.08190889975949192,-0.06873371088968075,-0.3492664146763955,
-0.22307440224190142,-0.21608802488589965,-0.2161510590082928,-0.2203537103404915,-0.22659106144846303,-0.22452103867660828,-0.21949629796545272,-0.2127849985406027,-0.20863635652481113,-0.20749858758523615,-0.2091599420582395,-0.2195144621101978,-0.2286281833985641,-0.23398654562420243,-0.2401730490956397,-0.25300069123353713,-0.2615392894110833,-0.24993055554148644,-0.25414401891512106,-0.25806464800951895,-0.2513852734016665,-0.2514884615354153,-0.24745756584931988,-0.23074379057716188,-0.22826370607007676,-0.2303885449815642,-0.22794810180567704,-0.22480902904969205,-0.21978434878187125,-0.21986751228637638,-0.2199834475147508,-0.3492664146763955,
-0.2283389691834801,-0.2225775768136395,-0.22252712931669144,-0.22599444216179715,-0.23208228885157706,-0.23033784915241007,-0.22556243118816774,-0.21867641541585156,-0.2147484908902531,-0.21363373898846014,-0.2144241465003986,-0.2226385315280445,-0.2299719832968331,-0.234449758467902,-0.23936790585920562,-0.24909994454569168,-0.25726505604666317,-0.2485401687508054,-0.2534588480035854,-0.25644364218726595,-0.25051944788483266,-0.2498871556065766,-0.24546806592743342,-0.23100845675346862,-0.22832260021882014,-0.229526310862987,-0.2260444133997614,-0.22312761248066101,-0.21709115690760303,-0.21690283725193205,-0.21775847471961435,0.1474680417522559,
-0.2293792384153859,-0.2229678259989034,-0.22361939503464215,-0.22821900366403558,-0.23546212158979862,-0.23401845838867896,-0.23003907371286003,-0.22296030489988589,-0.2187387753854939,-0.21845392362102306,-0.22036921334148665,-0.22980628161199754,-0.23801934656764107,-0.24331639732396215,-0.2499447349651406,-0.2626718873133765,-0.2712793163874978,-0.25924368676591425,-0.26271477290674095,-0.2666283896364456,-0.26005351078166733,-0.26039992118611427,-0.25638623311239084,-0.24015376580339334,-0.23786392346843535,-0.2395506732291731,-0.2367517331605351,-0.23376245229287185,-0.22795645075482396,-0.22825664403557114,-0.22923757509341902,-0.3492664146763955,
-0.22904301880175892,-0.22260279699908173,-0.2231805162585807,-0.22799170906441385,-0.23491654452850197,-0.2336610842168152,-0.23004138066597765,-0.22259690110134006,-0.21865329802105452,-0.2181948068174948,-0.21981014744207283,-0.22951651555504846,-0.2378649853795821,-0.24325161231085735,-0.24989244294978483,-0.2625126877322291,-0.2709358393656595,-0.2595695067216453,-0.2633485559999114,-0.26703391809232024,-0.2603603324453997,-0.2604311786778452,-0.25617440641616235,-0.23985219205020708,-0.2373385876616445,-0.23912935428486834,-0.2363741284442469,-0.23336769535813504,-0.22776067611695694,-0.22841328684904336,-0.22910972268793695,-0.3492664146763955,
-0.06887173064332965,-0.10644791449944427,-0.09772775780474043,-0.07923189449515163,-0.08636860655582283,-0.09024257732944485,-0.07730147517971589,-0.08012764838555252,-0.09370449791566976,-0.08788557841007519,-0.08173185193845395,-0.07196204536182549,-0.07112403003827597,-0.07987838588841718,-0.08552633468291373,-0.08209601442470696,-0.08403328209048934,-0.09325770254279436,-0.1127174016572556,-0.11664380103133148,-0.12683459159052426,-0.12370424841408513,-0.12343770424142705,-0.12821842701407235,-0.12625244430190788,-0.12769583794260775,-0.1249675457081026,-0.12815397345066545,-0.12165677902500832,-0.12621469018166573,-0.13493875490604273,-0.3492664146763955,
1.7864527549685911,1.5328070619836345,1.496183798017555,1.5723570543829695,1.5993752989918462,1.4351809220002416,1.5040825895877328,1.3726709560857382,1.1534283503438598,1.1853909307951438,1.2760425463409664,1.4863215441233335,1.576493846379157,1.5342086329246076,1.5321102423435804,1.6344731123476774,1.6693559107530584,1.5323398440578824,1.3541111679920614,1.3177175494053956,1.1482179969032915,1.1781200652253,1.145442049915942,0.9425276821288688,0.925162177860285,0.9138780782411973,0.9123694979822538,0.8559890633210934,0.8172088901454756,0.804145020786697,0.7184242288452736,-0.3492664146763955,
-0.2228703715361961,-0.2173131949471195,-0.22011576165945484,-0.2244506392376337,-0.23061941031615052,-0.22974835413579878,-0.22660517399732047,-0.21953789618534547,-0.2150602318664438,-0.21490483952860265,-0.21647971201270763,-0.22578868920825315,-0.23373753872331626,-0.23822186585593086,-0.24466093441352807,-0.25625250330585336,-0.26314196115197747,-0.2535305335829724,-0.2566302105084075,-0.2592153073030321,-0.2535944944564519,-0.2537405381937341,-0.24961220212835897,-0.2351401628599236,-0.23305580516502697,-0.23486672889803842,-0.23171837771743634,-0.22881099246304223,-0.22344728034309946,-0.22283778170701612,-0.22328169863644096,-0.3492664146763955,
-0.23024852416856692,-0.22378947309304764,-0.22454523200324375,-0.22937010453241694,-0.23646978069043254,-0.23513769454107541,-0.23094801324119232,-0.2237384165626546,-0.21947186948756817,-0.21900684215453609,-0.22091729758930487,-0.23106876716558608,-0.23957324919410145,-0.24505668473849074,-0.2516665264707527,-0.26423175764883444,-0.2724304285687937,-0.26067064518427935,-0.2644858173611121,-0.26852085576386064,-0.26187762861810365,-0.26205195648677865,-0.25795748589160794,-0.24146786979070728,-0.23896877769886088,-0.24084625125135345,-0.23798966652627018,-0.23483793496511837,-0.22882016239247266,-0.22920419319742327,-0.23003162376639982,-0.3492664146763955,
-0.22940725671652154,-0.2230892811024805,-0.22456988811425846,-0.22818637226111957,-0.2339546361248321,-0.23212127267245042,-0.22780940352470488,-0.2217482463482654,-0.21732588483211354,-0.21665132759017888,-0.21831564449310412,-0.22803134804772734,-0.23587972898871248,-0.24055250670237727,-0.24634119990694583,-0.25767958834044397,-0.2647413174776028,-0.2542745999716725,-0.2579405998767194,-0.2609327092336488,-0.2539580571127923,-0.2539496046958033,-0.2498982418898555,-0.23486432728535067,-0.23252764243909643,-0.2342797327367343,-0.2314199215879684,-0.2285702187297985,-0.22324594618204757,-0.22340316436189245,-0.22236968481066868,0.6442024981809074,
-0.20798906154331112,-0.20723706717385854,-0.2104296084473342,-0.21395345448579645,-0.21984740871595732,-0.21811818052347362,-0.21231129248070438,-0.2058568120047966,-0.20895312558126297,-0.20754857468512936,-0.20762151250288824,-0.21552295796881538,-0.2229879970993203,-0.2259677806271517,-0.23026601918639436,-0.24084155551110237,-0.24783203652413116,-0.2386272628323583,-0.23892404828289318,-0.23946961710592254,-0.23275111112553648,-0.23011499862412188,-0.23188166873360214,-0.21811799990230035,-0.2132089481917026,-0.21461981502167501,-0.21094846939269538,-0.20822203857613028,-0.20173773941500034,-0.20223820278800597,-0.20592513794768721,-0.3492664146763955,
-0.06549516614750271,-0.08146134761710143,-0.08298956744570994,-0.07760370001172269,-0.07211840821893527,-0.07295876730049689,-0.06667564912007516,-0.06649679943597908,-0.08866937834216403,-0.08214624322641402,-0.0689062812067229,-0.04493833244944088,-0.035592657233567276,-0.04674004187263131,-0.043882665454056835,-0.039374842518768625,-0.03948669945705606,-0.04343118710860376,-0.08351199155304893,-0.11254973642899041,-0.13538304243057478,-0.14033477126863259,-0.1428092801853882,-0.14708742569370406,-0.14868310536890114,-0.15254073995956585,-0.1512213792957054,-0.15345761299783847,-0.15457471580259435,-0.1547348710060028,-0.15601224072697203,-0.3492664146763955,
-0.2168428447021561,-0.21031127504144811,-0.21020647064265122,-0.21459483033621418,-0.2204067109863432,-0.21675418328230875,-0.21084060986823783,-0.20625762501789863,-0.20226175636973767,-0.19989646782187973,-0.19991538807864662,-0.21033884754802828,-0.21897889402056636,-0.22306946110337428,-0.22840119363877967,-0.24013907843554597,-0.24678237605005776,-0.2363691310575363,-0.2400460156505328,-0.24303184111039522,-0.2364035498348986,-0.23560453155712965,-0.23013692448392403,-0.21192966763683782,-0.2085492431431275,-0.20961431437152545,-0.20844539533450573,-0.20470202258563508,-0.19871296169363484,-0.19950010039447685,-0.19882813615431297,-0.3492664146763955,
